 XYZ  0.2843048E+00 0.2336903E+00 0.6604479E-01 0.2963499E+00 0.2335931E+00 0.6647531E-01 0.3089020E+00 0.2335126E+00 0.6682979E-01
 XYZ  0.3218904E+00 0.2334496E+00 0.6710597E-01 0.3352739E+00 0.2334115E+00 0.6727224E-01 0.3490789E+00 0.2334042E+00 0.6730431E-01
 XYZ  0.3633205E+00 0.2334196E+00 0.6723727E-01 0.3779109E+00 0.2334550E+00 0.6708253E-01 0.3928375E+00 0.2335207E+00 0.6679414E-01
 XYZ  0.4081479E+00 0.2336114E+00 0.6639433E-01 0.4237727E+00 0.2337175E+00 0.6592376E-01 0.4396354E+00 0.2338453E+00 0.6535217E-01
 XYZ  0.4557597E+00 0.2340007E+00 0.6465029E-01 0.4721717E+00 0.2341761E+00 0.6384850E-01 0.4888090E+00 0.2343626E+00 0.6298493E-01
 XYZ  0.5055889E+00 0.2345623E+00 0.6204672E-01 0.5224950E+00 0.2347806E+00 0.6100414E-01 0.5395446E+00 0.2350150E+00 0.5986439E-01
 XYZ  0.5566926E+00 0.2352581E+00 0.5865890E-01 0.5738631E+00 0.2355121E+00 0.5737164E-01 0.5910578E+00 0.2357802E+00 0.5598090E-01
 XYZ  0.6082601E+00 0.2360578E+00 0.5450298E-01 0.6254265E+00 0.2363444E+00 0.5293307E-01 0.6425371E+00 0.2366394E+00 0.5126733E-01
 XYZ  0.6595614E+00 0.2369421E+00 0.4949826E-01 0.6765028E+00 0.2372521E+00 0.4761864E-01 0.6933423E+00 0.2375642E+00 0.4564741E-01
 XYZ  0.7100342E+00 0.2378779E+00 0.4357553E-01 0.7265866E+00 0.2381929E+00 0.4139013E-01 0.7430007E+00 0.2385043E+00 0.3910932E-01
 XYZ  0.7592370E+00 0.2388091E+00 0.3673912E-01 0.7753001E+00 0.2391073E+00 0.3426041E-01 0.7912370E+00 0.2393929E+00 0.3170481E-01
 XYZ  0.8069886E+00 0.2396587E+00 0.2912507E-01 0.8224847E+00 0.2399051E+00 0.2650975E-01 0.8377234E+00 0.2401315E+00 0.2385414E-01
 XYZ  0.8526865E+00 0.2403361E+00 0.2116931E-01 0.8673622E+00 0.2405176E+00 0.1846326E-01 0.8817292E+00 0.2406745E+00 0.1575286E-01
 XYZ  0.8957626E+00 0.2408063E+00 0.1304705E-01 0.9094390E+00 0.2409126E+00 0.1036166E-01 0.9227183E+00 0.2409939E+00 0.7701525E-02
 XYZ  0.9355934E+00 0.2410508E+00 0.5065319E-02 0.9480539E+00 0.2410838E+00 0.2477796E-02 0.9600396E+00 0.2410941E+00-0.4889744E-04
 XYZ  0.9715375E+00 0.2410832E+00-0.2540113E-02 0.9825910E+00 0.2410525E+00-0.4965997E-02 0.9931178E+00 0.2410045E+00-0.7281743E-02
 XYZ  0.1003067E+01 0.2409407E+00-0.9525319E-02 0.1012482E+01 0.2408633E+00-0.1168466E-01 0.1021311E+01 0.2407754E+00-0.1372831E-01
 XYZ  0.1029521E+01 0.2406788E+00-0.1567168E-01 0.1037121E+01 0.2405757E+00-0.1750775E-01 0.1044089E+01 0.2404692E+00-0.1922227E-01
 XYZ  0.1050421E+01 0.2403615E+00-0.2081157E-01 0.1056106E+01 0.2402571E+00-0.2224475E-01 0.1061081E+01 0.2401588E+00-0.2351360E-01
 XYZ  0.1065340E+01 0.2400674E+00-0.2463575E-01 0.1068895E+01 0.2399862E+00-0.2559004E-01 0.1071716E+01 0.2399190E+00-0.2635472E-01
 XYZ  0.1073772E+01 0.2398682E+00-0.2691797E-01 0.1075035E+01 0.2398361E+00-0.2726772E-01 0.1075466E+01 0.2398250E+00-0.2738809E-01
 LMN  1812028 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.2023465E+00 0.2870431E+00 0.3481231E-01 0.2035035E+00 0.2868124E+00 0.3765186E-01 0.2051881E+00 0.2865783E+00 0.4033091E-01
 XYZ  0.2074590E+00 0.2863431E+00 0.4285611E-01 0.2103344E+00 0.2861075E+00 0.4524652E-01 0.2138113E+00 0.2858727E+00 0.4751087E-01
 XYZ  0.2178776E+00 0.2856403E+00 0.4965134E-01 0.2225142E+00 0.2854139E+00 0.5165333E-01 0.2277320E+00 0.2851988E+00 0.5348725E-01
 XYZ  0.2335777E+00 0.2849982E+00 0.5514349E-01 0.2400827E+00 0.2848106E+00 0.5664944E-01 0.2472245E+00 0.2846342E+00 0.5803065E-01
 XYZ  0.2549850E+00 0.2844705E+00 0.5928400E-01 0.2633599E+00 0.2843190E+00 0.6042180E-01 0.2723093E+00 0.2841799E+00 0.6144854E-01
 XYZ  0.2818199E+00 0.2840573E+00 0.6233961E-01 0.2919197E+00 0.2839519E+00 0.6309561E-01 0.3025998E+00 0.2838599E+00 0.6374871E-01
 XYZ  0.3138142E+00 0.2837809E+00 0.6430441E-01 0.3255545E+00 0.2837160E+00 0.6475733E-01 0.3378009E+00 0.2836622E+00 0.6513071E-01
 XYZ  0.3504916E+00 0.2836186E+00 0.6543137E-01 0.3635783E+00 0.2835894E+00 0.6563225E-01 0.3770698E+00 0.2835792E+00 0.6570225E-01
 XYZ  0.3909900E+00 0.2835847E+00 0.6566479E-01 0.4052724E+00 0.2836020E+00 0.6554590E-01 0.4198788E+00 0.2836374E+00 0.6530211E-01
 XYZ  0.4348545E+00 0.2836899E+00 0.6493830E-01 0.4501549E+00 0.2837525E+00 0.6450261E-01 0.4657002E+00 0.2838277E+00 0.6397557E-01
